,idnr,country,repbas,closdate,closdate_year,accpra,months,unit,currency,exchrate,exchrate2,fias,ifas,tfas,ofas,cuas,stok,debt,ocas,cash,toas,shfd,capi,osfd,ncli,ltdb,oncl,prov,culi,loan,cred,ocli,tshf,wkca,ncas,enva,empl,opre,turn,cost,gros,oope,oppl,fire,fiex,fipl,plbt,taxa,plat,exre,exex,extr,pl,expt,mate,staf,depr,inte,rd,cf,av,ebit,ebta,rshf,rcem,rtas,cfop,prma,grma,etma,ebma,nat,ic,stot,coll,crpe,exop,curr,liqr,shlq,solr,gear,ppe,tpe,sct,ace,sfpe,wcpe,tape,compcat,idnr,accnr,ofnbr,name,name_nat,address,address_nat,zipcode,city,city_nat,region,region_nat,country,cntrycde,phone,fax,email,lstatus,statusdate,statusdate_year,type,dateinc,dateinc_year,quoted,repbas_header,consol,typacc,lastyear,numyears,updnum,ipsource,indepind,compcat,trdesen,tradedes,pgid,pgname,pgdesc,pgsize,statusdate_char,dateinc_char,name_short
40,DE7070254675,GERMANY,Unconsolidated data,2008-12-31,2008.0,Local GAAP,12.0,3.0,EUR,1.391699314,1.0,74199057.0,24425027.0,28385859.0,21388171.0,244050969.0,0.0,0.0,244050969.0,50926.0,318250026.0,296271128.0,77421390.0,218849738.0,12871045.0,9588353.0,3282692.0,3282692.0,9107853.0,46673.0,0.0,9061180.0,318250026.0,0.0,234943116.0,,,6835505.0,4046662.0,,,,996161.0,33769923.0,1136206.0,32633718.0,33629879.0,1650569.0,31979310.0,,,,31979310.0,,,43833.0,4655186.0,1136206.0,,36634496.0,39465104.0,996161.0,5651347.0,11.35,11.25,10.57,,,,82.68,14.57,0.02,0.88,,0.0,0.0,,26.8,26.8,23.02,93.09,4.36,,,0.64,,,,,LARGE,DE7070254675,DE7070254675U,HRB 738327 (Stuttgart),CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,CMG GRUNDSTCKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 489 0,+49 7131 489 447,,Active,,,Limited liability company - GmbH,1930-08-13,1930.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,D,LARGE,,Eingetragener Gegenstand:Verwaltung von Vermgen  insbesondere Vermietung von Grundstcken und Eingehen von Beteiligungen.,64201,6420 VL,Activities of holding companies (Very Large Companies),57102.0,,13/08/1930,CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH
41,DE7070254675,GERMANY,Unconsolidated data,2009-12-31,2009.0,Local GAAP,12.0,3.0,EUR,1.440600395,1.0,69597677.0,21582665.0,26626841.0,21388171.0,261768929.0,0.0,0.0,261768929.0,560334.0,331366606.0,295610925.0,77421390.0,218189535.0,5751971.0,1400000.0,4351971.0,4351971.0,30003710.0,0.0,0.0,30003710.0,331366606.0,0.0,231765219.0,,,5957371.0,3754480.0,,,,-21156521.0,22780287.0,806466.0,21973821.0,817300.0,1477503.0,-660203.0,,,,-660203.0,,,26083.0,4641268.0,806466.0,,3981065.0,6291116.0,-21156521.0,-16515253.0,0.28,0.54,0.25,66.83,13.72,,,,0.02,-26.23,,0.0,0.0,,8.73,8.73,51.39,89.21,1.95,,,0.44,,,,,LARGE,DE7070254675,DE7070254675U,HRB 738327 (Stuttgart),CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,CMG GRUNDSTCKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 489 0,+49 7131 489 447,,Active,,,Limited liability company - GmbH,1930-08-13,1930.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,D,LARGE,,Eingetragener Gegenstand:Verwaltung von Vermgen  insbesondere Vermietung von Grundstcken und Eingehen von Beteiligungen.,64201,6420 VL,Activities of holding companies (Very Large Companies),57102.0,,13/08/1930,CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH
42,DE7070254675,GERMANY,Unconsolidated data,2010-12-31,2010.0,Local GAAP,12.0,3.0,EUR,1.336898446,1.0,65048471.0,18740304.0,24919996.0,21388171.0,46379644.0,0.0,0.0,46379644.0,3267.0,111428115.0,94519704.0,74191350.0,20328354.0,14674761.0,0.0,14674761.0,14674761.0,2233650.0,0.0,0.0,2233650.0,111428115.0,0.0,44145994.0,,,6584127.0,3888463.0,,,,1186991.0,8196356.0,689430.0,7506926.0,8693917.0,4337665.0,4356251.0,,,,4356251.0,,,4567.0,4635837.0,689430.0,,8992089.0,14023751.0,1186991.0,5822828.0,9.2,8.59,7.8,,,,88.44,18.03,0.06,1.72,,0.0,0.0,,20.76,20.76,6.44,84.83,15.53,,,0.07,,,,,LARGE,DE7070254675,DE7070254675U,HRB 738327 (Stuttgart),CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,CMG GRUNDSTCKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 489 0,+49 7131 489 447,,Active,,,Limited liability company - GmbH,1930-08-13,1930.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,D,LARGE,,Eingetragener Gegenstand:Verwaltung von Vermgen  insbesondere Vermietung von Grundstcken und Eingehen von Beteiligungen.,64201,6420 VL,Activities of holding companies (Very Large Companies),57102.0,,13/08/1930,CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH
43,DE7070254675,GERMANY,Unconsolidated data,2011-12-31,2011.0,Local GAAP,12.0,3.0,EUR,1.293899894,1.0,60465414.0,15897942.0,23179301.0,21388171.0,57191569.0,0.0,0.0,57191569.0,376261.0,117656983.0,94519704.0,77421390.0,17098314.0,9859184.0,0.0,9859184.0,9859184.0,13278094.0,0.0,0.0,13278094.0,117656983.0,0.0,43913475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.31,4.31,9.59,80.34,10.43,,,,,,,,LARGE,DE7070254675,DE7070254675U,HRB 738327 (Stuttgart),CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,CMG GRUNDSTCKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 489 0,+49 7131 489 447,,Active,,,Limited liability company - GmbH,1930-08-13,1930.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,D,LARGE,,Eingetragener Gegenstand:Verwaltung von Vermgen  insbesondere Vermietung von Grundstcken und Eingehen von Beteiligungen.,64201,6420 VL,Activities of holding companies (Very Large Companies),57102.0,,13/08/1930,CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH
44,DE7070254675,GERMANY,Unconsolidated data,2012-12-31,2012.0,Local GAAP,12.0,3.0,EUR,1.319399953,1.0,55828516.0,13055581.0,21384764.0,21388171.0,68363648.0,0.0,0.0,68363648.0,20420.0,124192164.0,94519704.0,77421390.0,17098314.0,8463498.0,0.0,8463498.0,8463498.0,21208962.0,0.0,0.0,21208962.0,124192164.0,0.0,47154686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,3.22,11.17,76.11,8.95,,,,,,,,LARGE,DE7070254675,DE7070254675U,HRB 738327 (Stuttgart),CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,CMG GRUNDSTCKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 489 0,+49 7131 489 447,,Active,,,Limited liability company - GmbH,1930-08-13,1930.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,D,LARGE,,Eingetragener Gegenstand:Verwaltung von Vermgen  insbesondere Vermietung von Grundstcken und Eingehen von Beteiligungen.,64201,6420 VL,Activities of holding companies (Very Large Companies),57102.0,,13/08/1930,CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH
45,DE7070254675,GERMANY,Unconsolidated data,2013-12-31,2013.0,Local GAAP,12.0,3.0,EUR,1.379099965,1.0,51198260.0,10213219.0,19596870.0,21388171.0,71224182.0,0.0,0.0,71224182.0,738.0,122422442.0,94519704.0,77421390.0,17098314.0,27902738.0,24074420.0,3828318.0,3828318.0,0.0,,,,122422442.0,,71224182.0,,,6457798.0,3884907.0,,,,1648907.0,22024390.0,73118.0,21951272.0,23600178.0,-292581.0,23892759.0,,23892759.0,-23892759.0,,,,14324.0,4630256.0,73118.0,,,,1648907.0,6279163.0,24.97,19.34,19.28,,,,97.23,25.53,0.05,22.55,,0.0,,,,,3.39,77.21,,,,0.22,,,,,LARGE,DE7070254675,DE7070254675U,HRB 738327 (Stuttgart),CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,CMG GRUNDSTCKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 489 0,+49 7131 489 447,,Active,,,Limited liability company - GmbH,1930-08-13,1930.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,D,LARGE,,Eingetragener Gegenstand:Verwaltung von Vermgen  insbesondere Vermietung von Grundstcken und Eingehen von Beteiligungen.,64201,6420 VL,Activities of holding companies (Very Large Companies),57102.0,,13/08/1930,CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH
46,DE7070254675,GERMANY,Unconsolidated data,2014-12-31,2014.0,Local GAAP,12.0,3.0,EUR,1.214100599,1.0,46821634.0,7511463.0,17924372.0,21385799.0,71470015.0,0.0,0.0,71470015.0,597281.0,118291649.0,94519704.0,77421390.0,17098314.0,3112109.0,0.0,3112109.0,3112109.0,20659836.0,0.0,0.0,20659836.0,118291649.0,0.0,50810179.0,,,7445958.0,3884907.0,,,,2825274.0,17762273.0,22500.0,17739772.0,20565046.0,139226.0,20425820.0,,20425820.0,-20425820.0,,,,10059.0,4374254.0,22500.0,,,,2825274.0,7199528.0,21.76,21.09,17.39,,,,96.69,37.94,0.08,125.57,,0.0,0.0,,3.46,3.46,30.37,79.9,3.29,,,0.14,,,,,LARGE,DE7070254675,DE7070254675U,HRB 738327 (Stuttgart),CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,CMG GRUNDSTCKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 489 0,+49 7131 489 447,,Active,,,Limited liability company - GmbH,1930-08-13,1930.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,D,LARGE,,Eingetragener Gegenstand:Verwaltung von Vermgen  insbesondere Vermietung von Grundstcken und Eingehen von Beteiligungen.,64201,6420 VL,Activities of holding companies (Very Large Companies),57102.0,,13/08/1930,CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH
47,DE7070254675,GERMANY,Unconsolidated data,2015-12-31,2015.0,Local GAAP,12.0,3.0,EUR,1.088699937,1.0,42918472.0,5006552.0,16526121.0,21385799.0,85398404.0,0.0,0.0,85398404.0,1670.0,128316875.0,94519704.0,77421390.0,17098314.0,4354128.0,0.0,4354128.0,4354128.0,29443043.0,0.0,0.0,29443043.0,128316875.0,0.0,55955361.0,,2.0,6274347.0,3884907.0,,,,2021848.0,24994797.0,1818079.0,23176718.0,25198566.0,1317523.0,23881044.0,,23881044.0,-23881044.0,,,,2467.0,3903162.0,1818079.0,,,,2021848.0,5925010.0,26.66,27.32,19.64,,,,94.43,32.22,0.06,1.11,,0.0,0.0,,2.9,2.9,21.71,73.66,4.61,,3137.0,0.04,1.0,,0.0,64158.0,LARGE,DE7070254675,DE7070254675U,HRB 738327 (Stuttgart),CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,CMG GRUNDSTCKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 489 0,+49 7131 489 447,,Active,,,Limited liability company - GmbH,1930-08-13,1930.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,D,LARGE,,Eingetragener Gegenstand:Verwaltung von Vermgen  insbesondere Vermietung von Grundstcken und Eingehen von Beteiligungen.,64201,6420 VL,Activities of holding companies (Very Large Companies),57102.0,,13/08/1930,CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH
48,DE7070254675,GERMANY,Unconsolidated data,2016-12-31,2016.0,Local GAAP,12.0,3.0,EUR,1.05409956,1.0,39106143.0,2501642.0,15218702.0,21385799.0,86111285.0,0.0,100000.0,86011285.0,11155.0,125217428.0,94519704.0,77421390.0,17098314.0,30697724.0,27309872.0,3387852.0,3387852.0,0.0,,,,125217428.0,,86111285.0,,2.0,6676038.0,5893236.0,,,,2680970.0,24700662.0,129846.0,24570816.0,27251786.0,180280.0,27071506.0,,27071506.0,-27071506.0,,,,7805.0,3812329.0,129846.0,,,,2680970.0,6493299.0,28.83,21.87,21.76,,,,97.26,40.16,0.05,20.65,,5.0,,,,,3.08,75.48,,,3338.0,0.12,4.0,,,62609.0,LARGE,DE7070254675,DE7070254675U,HRB 738327 (Stuttgart),CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,CMG GRUNDSTCKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 489 0,+49 7131 489 447,,Active,,,Limited liability company - GmbH,1930-08-13,1930.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,D,LARGE,,Eingetragener Gegenstand:Verwaltung von Vermgen  insbesondere Vermietung von Grundstcken und Eingehen von Beteiligungen.,64201,6420 VL,Activities of holding companies (Very Large Companies),57102.0,,13/08/1930,CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH
49,DE7070254675,GERMANY,Unconsolidated data,2017-12-31,2017.0,Local GAAP,12.0,3.0,EUR,1.199299574,1.0,35303143.0,0.0,13917344.0,21385799.0,87341820.0,0.0,0.0,87341820.0,82381505.0,122644962.0,94519704.0,77421390.0,17098314.0,562132.0,42568.0,519564.0,519564.0,27563127.0,47.0,0.0,27563080.0,122644962.0,0.0,59778693.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17,3.17,168.15,77.07,0.6,,,,,,0.0,,LARGE,DE7070254675,DE7070254675U,HRB 738327 (Stuttgart),CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,CMG GRUNDSTCKSVERWALTUNGS- UND BETEILIGUNGS-GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 489 0,+49 7131 489 447,,Active,,,Limited liability company - GmbH,1930-08-13,1930.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,D,LARGE,,Eingetragener Gegenstand:Verwaltung von Vermgen  insbesondere Vermietung von Grundstcken und Eingehen von Beteiligungen.,64201,6420 VL,Activities of holding companies (Very Large Companies),57102.0,,13/08/1930,CMG GRUNDSTUECKSVERWALTUNGS- UND BETEILIGUNGS-GMBH
50,BE0428269648,BELGIUM,Unconsolidated data,2007-12-31,2007.0,Local GAAP,12.0,0.0,EUR,1.472099304,1.0,0.0,,,,1491642.0,0.0,1426970.0,64672.0,,1491642.0,431190.0,620000.0,-188810.0,0.0,0.0,0.0,0.0,1060452.0,537478.0,516714.0,6260.0,1491642.0,910256.0,431190.0,,,4432358.0,4399054.0,,,,12494.0,1558.0,13236.0,-11678.0,816.0,,816.0,,,,816.0,,4399054.0,,,12893.0,,,,12494.0,,0.19,3.18,0.06,,0.02,,,0.28,10.28,0.97,,116.0,42.0,,1.41,1.41,,28.91,124.65,,,,,,,,LARGE,BE0428269648,BE0428269648U,2.131.049.517,BELGIAN MILK COMPANY,BELGIAN MILK COMPANY,GENKERBAAN 73,GENKERBAAN 73,3520,ZONHOVEN,ZONHOVEN,Hasselt,Hasselt,BELGIUM,BE,+32 11 81 91 20,+32 11 82 42 71,,Active,,,Limited company by shares (by private law) - SA/NV,1986-01-02,1986.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,National Bank of Belgium,C,LARGE,,,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,02/01/1986,BELGIAN MILK COMPANY
51,BE0428269648,BELGIUM,Unconsolidated data,2008-12-31,2008.0,Local GAAP,12.0,0.0,EUR,1.391699314,1.0,0.0,,,,3803494.0,0.0,3770288.0,33206.0,44.0,3803494.0,530534.0,682000.0,-151466.0,39456.0,0.0,39456.0,39456.0,3233504.0,30367.0,790746.0,2412391.0,3803494.0,2979542.0,569990.0,,,12807326.0,12656185.0,,,,72681.0,1968.0,87621.0,-85653.0,-12972.0,,-12972.0,43.0,,43.0,-12929.0,,12656185.0,2844.0,,86645.0,,,,72681.0,,-2.45,12.93,-0.34,,-0.1,,,0.57,22.47,0.84,,106.0,22.0,,1.18,1.18,13.45,13.95,13.16,,,0.02,,,,,LARGE,BE0428269648,BE0428269648U,2.131.049.517,BELGIAN MILK COMPANY,BELGIAN MILK COMPANY,GENKERBAAN 73,GENKERBAAN 73,3520,ZONHOVEN,ZONHOVEN,Hasselt,Hasselt,BELGIUM,BE,+32 11 81 91 20,+32 11 82 42 71,,Active,,,Limited company by shares (by private law) - SA/NV,1986-01-02,1986.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,National Bank of Belgium,C,LARGE,,,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,02/01/1986,BELGIAN MILK COMPANY
52,BE0428269648,BELGIUM,Unconsolidated data,2009-12-31,2009.0,Local GAAP,12.0,0.0,EUR,1.440600395,1.0,0.0,,,,3783487.0,0.0,3762885.0,20602.0,,3783487.0,532750.0,682000.0,-149250.0,35804.0,0.0,35804.0,35804.0,3214933.0,2497.0,425569.0,2786867.0,3783487.0,3337316.0,568554.0,,,12910021.0,12797777.0,,,,28934.0,1083.0,27801.0,-26718.0,2216.0,,2216.0,,,,2216.0,,12797777.0,4144.0,,26942.0,,,,28934.0,,0.42,5.13,0.06,,0.02,,,0.22,22.71,1.07,,105.0,12.0,,1.18,1.18,14.88,14.08,7.19,,,0.03,,,,,LARGE,BE0428269648,BE0428269648U,2.131.049.517,BELGIAN MILK COMPANY,BELGIAN MILK COMPANY,GENKERBAAN 73,GENKERBAAN 73,3520,ZONHOVEN,ZONHOVEN,Hasselt,Hasselt,BELGIUM,BE,+32 11 81 91 20,+32 11 82 42 71,,Active,,,Limited company by shares (by private law) - SA/NV,1986-01-02,1986.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,National Bank of Belgium,C,LARGE,,,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,02/01/1986,BELGIAN MILK COMPANY
53,BE0428269648,BELGIUM,Unconsolidated data,2010-12-31,2010.0,Local GAAP,12.0,0.0,EUR,1.336898446,1.0,0.0,,,,4597171.0,0.0,4586918.0,10253.0,,4597171.0,536250.0,682000.0,-145750.0,33901.0,0.0,33901.0,33901.0,4027020.0,5106.0,1151895.0,2870019.0,4597171.0,3435023.0,570151.0,,,16747174.0,16608361.0,,,,60391.0,156.0,57047.0,-56891.0,3500.0,,3500.0,,,,3500.0,,16608361.0,1880.0,,55917.0,,,,60391.0,,0.65,10.42,0.08,,0.02,,,0.36,29.37,1.08,,99.0,25.0,,1.14,1.14,15.82,11.67,7.27,,,0.01,,,,,LARGE,BE0428269648,BE0428269648U,2.131.049.517,BELGIAN MILK COMPANY,BELGIAN MILK COMPANY,GENKERBAAN 73,GENKERBAAN 73,3520,ZONHOVEN,ZONHOVEN,Hasselt,Hasselt,BELGIUM,BE,+32 11 81 91 20,+32 11 82 42 71,,Active,,,Limited company by shares (by private law) - SA/NV,1986-01-02,1986.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,National Bank of Belgium,C,LARGE,,,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,02/01/1986,BELGIAN MILK COMPANY
54,BE0428269648,BELGIUM,Unconsolidated data,2011-12-31,2011.0,Local GAAP,12.0,0.0,EUR,1.293899894,1.0,0.0,,,,4210597.0,0.0,4208787.0,1810.0,,4210597.0,540484.0,682000.0,-141516.0,33410.0,0.0,33410.0,33410.0,3636703.0,3987.0,1499537.0,2133179.0,4210597.0,2709250.0,573894.0,,,17347352.0,17177789.0,,,,67242.0,,63008.0,-63008.0,4234.0,,4234.0,,,,4234.0,,17177789.0,,,61937.0,,,,67242.0,,0.78,11.53,0.1,,0.02,,,0.39,30.23,1.09,,87.0,31.0,,1.16,1.16,16.18,12.84,6.92,,,,,,,,LARGE,BE0428269648,BE0428269648U,2.131.049.517,BELGIAN MILK COMPANY,BELGIAN MILK COMPANY,GENKERBAAN 73,GENKERBAAN 73,3520,ZONHOVEN,ZONHOVEN,Hasselt,Hasselt,BELGIUM,BE,+32 11 81 91 20,+32 11 82 42 71,,Active,,,Limited company by shares (by private law) - SA/NV,1986-01-02,1986.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,National Bank of Belgium,C,LARGE,,,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,02/01/1986,BELGIAN MILK COMPANY
55,BE0428269648,BELGIUM,Unconsolidated data,2012-12-31,2012.0,Local GAAP,12.0,0.0,EUR,1.319399953,1.0,0.0,,,,3853715.0,0.0,3851192.0,2523.0,,3853715.0,539401.0,682000.0,-142599.0,33410.0,0.0,33410.0,33410.0,3280904.0,868626.0,1353985.0,1058293.0,3853715.0,2497207.0,572811.0,,,14866703.0,14756340.0,,,,35635.0,,36718.0,-36718.0,-1083.0,,-1083.0,,,,-1083.0,,14756340.0,,,35871.0,,,,35635.0,,-0.2,6.07,-0.03,,-0.01,,,0.24,25.95,0.99,,93.0,33.0,,1.18,1.18,16.15,14.0,167.23,,,,,,,,LARGE,BE0428269648,BE0428269648U,2.131.049.517,BELGIAN MILK COMPANY,BELGIAN MILK COMPANY,GENKERBAAN 73,GENKERBAAN 73,3520,ZONHOVEN,ZONHOVEN,Hasselt,Hasselt,BELGIUM,BE,+32 11 81 91 20,+32 11 82 42 71,,Active,,,Limited company by shares (by private law) - SA/NV,1986-01-02,1986.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,National Bank of Belgium,C,LARGE,,,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,02/01/1986,BELGIAN MILK COMPANY
56,BE0428269648,BELGIUM,Unconsolidated data,2014-09-30,2014.0,Local GAAP,21.0,0.0,EUR,1.258300066,1.0,42185.0,12478.0,29707.0,0.0,8824743.0,0.0,5374573.0,3450170.0,1294326.0,8866928.0,194431.0,287000.0,-92569.0,0.0,0.0,0.0,0.0,8672497.0,0.0,8648311.0,24186.0,8866928.0,-3273738.0,152246.0,,1.0,87477694.0,87061257.0,,,,45634.0,4562.0,128.0,4434.0,50068.0,38.0,50030.0,,,,50030.0,,86292575.0,83492.0,7790.0,,,57820.0,,45634.0,53424.0,14.72,,0.32,0.07,0.06,,0.06,0.05,257.1,,,39.0,62.0,,1.02,1.02,,2.19,0.0,29.0,49987.0,0.1,48.0,194.0,,8867.0,LARGE,BE0428269648,BE0428269648U,2.131.049.517,BELGIAN MILK COMPANY,BELGIAN MILK COMPANY,GENKERBAAN 73,GENKERBAAN 73,3520,ZONHOVEN,ZONHOVEN,Hasselt,Hasselt,BELGIUM,BE,+32 11 81 91 20,+32 11 82 42 71,,Active,,,Limited company by shares (by private law) - SA/NV,1986-01-02,1986.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,National Bank of Belgium,C,LARGE,,,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,02/01/1986,BELGIAN MILK COMPANY
57,BE0428269648,BELGIUM,Unconsolidated data,2015-12-31,2015.0,Local GAAP,15.0,0.0,EUR,1.088699937,1.0,32644.0,8682.0,23962.0,0.0,5242055.0,4783.0,4752987.0,484285.0,327815.0,5274699.0,235530.0,287000.0,-51470.0,0.0,0.0,0.0,0.0,5039169.0,0.0,5023506.0,15663.0,5274699.0,-265736.0,202886.0,,2.0,61000428.0,60676792.0,,,,41025.0,654.0,461.0,193.0,41218.0,119.0,41099.0,,,,41099.0,,59932650.0,115529.0,19022.0,,,60121.0,,41025.0,60047.0,14.0,,0.63,0.1,0.07,,0.1,0.07,207.19,,,35.0,37.0,,1.04,1.04,,4.47,0.0,16.0,24400.0,0.19,46.0,118.0,,2637.0,LARGE,BE0428269648,BE0428269648U,2.131.049.517,BELGIAN MILK COMPANY,BELGIAN MILK COMPANY,GENKERBAAN 73,GENKERBAAN 73,3520,ZONHOVEN,ZONHOVEN,Hasselt,Hasselt,BELGIUM,BE,+32 11 81 91 20,+32 11 82 42 71,,Active,,,Limited company by shares (by private law) - SA/NV,1986-01-02,1986.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,National Bank of Belgium,C,LARGE,,,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,02/01/1986,BELGIAN MILK COMPANY
